year,STATE,DISTRICT,ASSESSMENT_UNIT,Recharge,Available,Extraction,Stage 
2022-23,PUNJAB,Moga,,83233.48,74910.13,4157.36,237.22
2022-23,PUNJAB,Muktsar,,92710.86,83439.79,3808.03,24.13
2022-23,PUNJAB,Pathankot,,46874.67,42458.17,2845.98,52.17
2022-23,PUNJAB,Patiala,,92699.73,83429.75,7982.56,214.72
2022-23,PUNJAB,Rupnagar,,42744.46,38835.27,2882.68,98.58
2022-23,PUNJAB,SAS Nagar,,22571.54,20314.39,4160.04,130.0
2022-23,PUNJAB,SBS Nagar,,53698.29,48486.63,2591.67,124.94
2022-23,PUNJAB,Sangrur,,70689.28,63620.35,4980.67,313.41
2022-23,PUNJAB,Tarn Taran,,68232.14,61408.93,4725.03,213.98
2022-23,RAJASTHAN,AJMER,,0.0,0.0,,
2022-23,RAJASTHAN,ALWAR,,0.0,0.0,,
2022-23,RAJASTHAN,BANSWARA,,11616.77,10455.1,1244.45,57.75
2022-23,RAJASTHAN,BARAN,,15344.17,13809.74,1789.61,94.64
2022-23,RAJASTHAN,BARMER,,0.0,0.0,,
2022-23,RAJASTHAN,BHARATPUR,,0.0,0.0,,
2022-23,RAJASTHAN,BHILWARA,,4645.52,4197.08,409.58,117.59
2022-23,RAJASTHAN,BIKANER,,2126.49,1990.04,12.8,0.64
2022-23,RAJASTHAN,BUNDI,,15489.24,14004.88,952.65,70.09
2022-23,RAJASTHAN,CHITTAURGARH,,3918.16,3526.36,383.26,153.33
2022-23,RAJASTHAN,CHURU,,0.0,0.0,,
2022-23,RAJASTHAN,DAUSA,,0.0,0.0,,
2022-23,RAJASTHAN,DHAULPUR,,1547.92,1393.13,438.56,181.92
2022-23,RAJASTHAN,DUNGARPUR,,1791.83,1612.64,94.55,44.56
2022-23,RAJASTHAN,GANGANAGAR,,47966.76,43170.1,38.57,39.53
2022-23,RAJASTHAN,HANUMANGARH,,22490.26,20241.22,914.9,61.08
2022-23,RAJASTHAN,JAIPUR,,0.0,0.0,,
2022-23,RAJASTHAN,JAISALMER,,0.0,0.0,,
2022-23,RAJASTHAN,JALOR,,14440.35,12996.32,163.56,104.14
2022-23,RAJASTHAN,JHALAWAR,,4595.15,4187.28,901.8,185.07
2022-23,RAJASTHAN,JHUNJHUNU,,0.0,0.0,,
2022-23,RAJASTHAN,JODHPUR,,0.0,0.0,,
2022-23,RAJASTHAN,KARAULI,,3004.98,2704.49,372.56,198.79
2022-23,RAJASTHAN,KOTA,,30666.3,27599.68,4105.44,82.41
2022-23,RAJASTHAN,NAGAUR,,0.0,0.0,,
2022-23,RAJASTHAN,PALI,,2774.45,2497.0,103.05,41.62
2022-23,RAJASTHAN,PRATAPGARH,,1389.81,1251.39,117.84,96.13
2022-23,RAJASTHAN,RAJSAMAND,,1529.77,1376.79,216.05,81.07
2022-23,RAJASTHAN,SAWAI MADHOPUR,,5744.93,5170.43,1289.34,183.57
2022-23,RAJASTHAN,SIKAR,,0.0,0.0,,
2022-23,RAJASTHAN,SIROHI,,0.0,0.0,,
2022-23,RAJASTHAN,TONK,,13780.54,12407.89,5313.38,97.3
2022-23,RAJASTHAN,UDAIPUR,,4329.44,3896.47,287.55,82.11
2022-23,SIKKIM,Mangan,,0.0,0.0,,
2022-23,SIKKIM,Pakyong,,0.0,0.0,,
2022-23,SIKKIM,Soreng,,0.0,0.0,,
2022-23,TAMILNADU,ARIYALUR,,9666.57,8699.91,,
2022-23,TAMILNADU,CHENGALPATTU,,82.63,74.36,,
2022-23,TAMILNADU,CHENNAI,,137.62,123.85,,
2022-23,TAMILNADU,COIMBATORE,,1522.1,1369.9,,
2022-23,TAMILNADU,CUDDALORE,,0.0,0.0,,
2022-23,TAMILNADU,DHARMAPURI,,77.54,69.77,,
2022-23,TAMILNADU,DINDIGUL,,5832.49,5249.23,,
2022-23,TAMILNADU,ERODE,,0.0,0.0,,
2022-23,TAMILNADU,KALLAKURICHCHI,,627.67,564.88,,
2022-23,TAMILNADU,KANCHEEPURAM,,51.04,45.92,,
2022-23,TAMILNADU,KANNIYAKUMARI,,11766.24,10589.61,,
2022-23,TAMILNADU,KARUR,,6737.95,6064.15,,
2022-23,TAMILNADU,KRISHNAGIRI,,99.12,89.21,,
2022-23,TAMILNADU,MADURAI,,6346.09,5869.9,,
2022-23,TAMILNADU,MAYILADUTHURAI,,116.09,104.49,,
2022-23,TAMILNADU,NAGAPATTINAM,,0.0,0.0,,
2022-23,TAMILNADU,NAMAKKAL,,7995.51,7195.97,,
2022-23,TAMILNADU,PERAMBALUR,,6923.69,6231.31,,
2022-23,TAMILNADU,PUDUKKOTTAI,,12218.49,10996.63,,
2022-23,TAMILNADU,RAMANATHAPURAM,,0.0,0.0,,
2022-23,TAMILNADU,RANIPET,,11.6,10.43,,
2022-23,TAMILNADU,RESERVE FOREST,,0.0,0.0,,
2022-23,TAMILNADU,SALEM,,10420.65,9378.56,,
2022-23,TAMILNADU,SIVAGANGAI,,1691.49,1522.32,,
2022-23,TAMILNADU,TENKASI,,32415.06,29173.55,0.0,0.0
2022-23,TAMILNADU,THANJAVUR,,4509.33,4058.37,,
2022-23,TAMILNADU,THE NILGIRIS,,164.35,147.91,,
2022-23,TAMILNADU,THENI,,2721.69,2449.52,,
2022-23,TAMILNADU,THIRUVARUR,,3138.12,2824.31,,
2022-23,TAMILNADU,THOOTHUKUDI,,8197.86,7378.05,,
2022-23,TAMILNADU,TIRUCHIRAPPALLI,,15031.5,13528.34,,
2022-23,TAMILNADU,TIRUNELVELI,,7907.75,7120.2,0.0,0.0
2022-23,TAMILNADU,TIRUPATHUR,,671.14,604.03,,
2022-23,TAMILNADU,TIRUPPUR,,0.0,0.0,,
2022-23,TAMILNADU,TIRUVALLUR,,290.54,261.47,,
2022-23,TAMILNADU,TIRUVANNAMALAI,,225.43,202.87,,
2022-23,TAMILNADU,VELLORE,,6.12,5.5,,
2022-23,TAMILNADU,VILLUPURAM,,0.0,0.0,,
2022-23,TAMILNADU,VIRUDHUNAGAR,,5280.14,4752.14,,
2022-23,TELANGANA,Adilabad,,17287.08,15591.16,128.13,7.78
2022-23,TELANGANA,Bhadradri Kothagudem,,16657.48,15033.42,591.44,11.09
2022-23,TELANGANA,Hanumakonda,,35731.03,32209.49,605.48,51.23
2022-23,TELANGANA,Hyderabad,,,0.0,,
2022-23,TELANGANA,Jagtial,,45425.78,40921.69,214.47,38.75
2022-23,TELANGANA,Jangaon,,17504.74,16071.44,620.34,46.68
2022-23,TELANGANA,Jayashankar Bhupalapally,,25785.26,23356.8,307.2,34.73
2022-23,TELANGANA,Jogulamba Gadwal,,45618.54,41082.76,127.38,18.33
2022-23,TELANGANA,Kamareddy,,15440.03,13901.69,215.42,29.58
2022-23,TELANGANA,Karimnagar,,86055.32,77631.68,304.96,22.76
2022-23,TELANGANA,Khammam,,106714.16,96150.24,1940.24,21.94
2022-23,TELANGANA,Komarambheem Asifabad,,24529.61,22119.25,124.41,10.54
2022-23,TELANGANA,Mahabubabad,,44793.93,40314.44,933.37,59.18
2022-23,TELANGANA,Mahabubnagar,,,0.0,,
2022-23,TELANGANA,Mancherial,,30930.36,27884.0,171.6,22.43
2022-23,TELANGANA,Medak,,4676.24,4218.99,33.88,29.24
2022-23,TELANGANA,Medchal Malkajgiri,,,0.0,,
2022-23,TELANGANA,Mulug,,18285.48,16473.97,149.68,26.46
2022-23,TELANGANA,Nagarkurnool,,54056.79,48758.04,448.55,35.27
2022-23,TELANGANA,Nalgonda,,112628.17,101760.63,3842.82,32.25
2022-23,TELANGANA,Narayanpet,,17512.85,15770.05,0.0,22.88
2022-23,TELANGANA,Nirmal,,21141.91,19034.24,224.05,23.44
2022-23,TELANGANA,Nizamabad,,75772.12,68863.91,1656.7,50.05
2022-23,TELANGANA,Peddapalle,,67247.48,60524.6,708.3,21.8
2022-23,TELANGANA,Rajanna Siricilla,,,0.0,,
2022-23,TELANGANA,Rangareddy,,,0.0,,
2022-23,TELANGANA,Sangareddy,,1243.26,1147.35,7.29,14.13
2022-23,TELANGANA,Siddipet,,,0.0,,
2022-23,TELANGANA,Suryapet,,132932.43,119639.21,902.81,11.04
2022-23,TELANGANA,Vikarabad,,,0.0,,
2022-23,TELANGANA,Wanaparthy,,28540.14,25751.64,73.6,25.94
2022-23,TELANGANA,Warangal,,49067.04,44334.32,799.81,55.28
2022-23,TELANGANA,Yadadri Bhuvanagiri,,16756.35,15118.12,273.6,22.07
2022-23,TRIPURA,DHALAI,,0.0,0.0,,
2022-23,TRIPURA,GOMATI,,0.0,0.0,,
2022-23,TRIPURA,KHOWAI,,0.0,0.0,,
2022-23,TRIPURA,NORTH TRIPURA,,0.0,0.0,,
2022-23,TRIPURA,SEPAHIJALA,,0.0,0.0,,
2022-23,TRIPURA,SOUTH TRIPURA,,0.0,0.0,,
2022-23,TRIPURA,UNAKOTI,,0.0,0.0,,
2022-23,TRIPURA,WEST TRIPURA,,0.0,0.0,,
2022-23,UTTAR PRADESH,AGRA,,89292.32,80954.49,10897.89,116.38
2022-23,UTTAR PRADESH,ALIGARH,,98444.42,90225.13,11667.78,80.41
2022-23,UTTAR PRADESH,AMBEDKAR NAGAR,,79390.04,71795.0,6304.17,62.98
2022-23,UTTAR PRADESH,AMETHI,,87416.54,79821.29,4942.25,64.61
2022-23,UTTAR PRADESH,AMROHA,,80676.17,73366.5,4812.36,91.75
2022-23,UTTAR PRADESH,AURAIYA,,66428.18,59785.36,2912.67,56.12
2022-23,UTTAR PRADESH,AYODHYA,,93811.35,84430.2,7117.68,62.57
2022-23,UTTAR PRADESH,AZAMGARH,,134320.51,123033.02,13572.22,61.14
2022-23,UTTAR PRADESH,BAGPAT,,37278.42,33550.58,2517.99,97.12
2022-23,UTTAR PRADESH,BAHRAICH,,143782.02,134257.36,9692.09,59.99
2022-23,UTTAR PRADESH,BALLIA,,90564.58,83512.33,8125.49,63.71
2022-23,UTTAR PRADESH,BALRAMPUR,,91066.52,84111.92,6157.91,59.58
2022-23,UTTAR PRADESH,BANDA,,72633.84,66436.13,3962.62,66.11
2022-23,UTTAR PRADESH,BARABANKI,,201879.85,182764.73,8968.36,63.13
2022-23,UTTAR PRADESH,BAREILLY,,123368.6,113615.18,13333.52,71.62
2022-23,UTTAR PRADESH,BASTI,,82660.08,75440.26,6484.2,65.63
2022-23,UTTAR PRADESH,BIJNOR,,145318.38,133440.53,7897.14,71.85
2022-23,UTTAR PRADESH,BUDAUN,,84274.15,76598.57,8506.12,83.11
2022-23,UTTAR PRADESH,BULANDSHAHAR,,159583.15,145062.77,6678.17,95.56
2022-23,UTTAR PRADESH,CHANDAULI,,56196.64,50675.5,4632.21,54.92
2022-23,UTTAR PRADESH,CHITRAKOOT,,44259.53,40229.68,2579.95,82.32
2022-23,UTTAR PRADESH,DEORIA,,145406.98,133615.26,7127.65,62.33
2022-23,UTTAR PRADESH,ETAH,,82351.87,75517.97,4606.85,72.94
2022-23,UTTAR PRADESH,ETAWAH,,71138.37,64610.1,3235.19,50.48
2022-23,UTTAR PRADESH,FARRUKHABAD,,44647.25,40182.52,3974.18,74.12
2022-23,UTTAR PRADESH,FATEHPUR,,115548.18,103993.35,7339.35,72.41
2022-23,UTTAR PRADESH,FIROZABAD,,80605.76,72545.17,6714.68,104.69
2022-23,UTTAR PRADESH,G.B.NAGAR,,52420.44,47178.39,1552.14,104.79
2022-23,UTTAR PRADESH,GHAZIABAD,,41675.3,37507.76,7063.48,123.15
2022-23,UTTAR PRADESH,GHAZIPUR,,104650.6,94932.14,6905.93,59.18
2022-23,UTTAR PRADESH,GONDA,,119734.27,110871.55,9753.15,60.11
2022-23,UTTAR PRADESH,GORAKHPUR,,169768.62,155392.16,9412.26,63.42
2022-23,UTTAR PRADESH,HAMIRPUR,,45282.12,40753.89,2193.8,68.07
2022-23,UTTAR PRADESH,HAPUR,,50487.45,45956.32,3.39,98.0
2022-23,UTTAR PRADESH,HARDOI,,174499.92,158311.7,8614.0,61.99
2022-23,UTTAR PRADESH,HATHRAS,,70841.08,65260.5,4146.14,93.83
2022-23,UTTAR PRADESH,JALAUN,,104652.12,94186.89,4316.04,55.17
2022-23,UTTAR PRADESH,JAUNPUR,,129533.48,117823.41,13572.02,71.31
2022-23,UTTAR PRADESH,JHANSI,,71157.2,64657.67,3189.47,67.54
2022-23,UTTAR PRADESH,KANNAUJ,,60940.45,54846.39,4396.49,75.12
2022-23,UTTAR PRADESH,KANPUR DEHAT,,80574.47,73212.43,4049.65,74.12
2022-23,UTTAR PRADESH,KANPUR NAGAR,,87496.94,79791.44,7992.27,78.16
2022-23,UTTAR PRADESH,KASGANJ,,75340.45,69041.55,4000.13,67.65
2022-23,UTTAR PRADESH,KAUSHAMBI,,49712.81,44741.51,4540.43,81.73
2022-23,UTTAR PRADESH,KUSHI NAGAR,,172326.76,155094.06,8689.64,51.18
2022-23,UTTAR PRADESH,LAKHIMPUR KHERI,,230481.63,210029.82,12140.68,60.79
2022-23,UTTAR PRADESH,LALITPUR,,40852.51,36767.24,3456.04,84.64
2022-23,UTTAR PRADESH,LUCKNOW,,79207.37,73489.54,12469.87,65.94
2022-23,UTTAR PRADESH,MAHOBA,,30754.73,27957.54,1157.36,91.45
2022-23,UTTAR PRADESH,MAHRAJGANJ,,111394.97,102253.75,7102.51,62.53
2022-23,UTTAR PRADESH,MAINPURI,,91910.91,83932.93,4972.56,71.96
2022-23,UTTAR PRADESH,MATHURA,,138172.06,126759.68,6498.49,71.42
2022-23,UTTAR PRADESH,MAUNATH BHANJAN,,51123.5,46629.92,6379.68,64.62
2022-23,UTTAR PRADESH,MEERUT,,82956.19,75403.27,9515.72,77.27
2022-23,UTTAR PRADESH,MIRZAPUR,,61192.69,55779.75,6810.43,62.7
2022-23,UTTAR PRADESH,MORADABAD,,66064.76,60300.33,10682.86,88.64
2022-23,UTTAR PRADESH,MUZAFFARNAGAR,,110867.1,104200.78,6808.28,76.27
2022-23,UTTAR PRADESH,PILIBHIT,,111891.95,103694.88,5411.95,64.78
2022-23,UTTAR PRADESH,PRATAPGARH,,138455.74,126422.19,8210.97,78.63
2022-23,UTTAR PRADESH,PRAYAGRAJ,,141325.66,128421.53,17040.33,73.27
2022-23,UTTAR PRADESH,RAIBARELI,,122428.54,111825.44,7101.83,58.71
2022-23,UTTAR PRADESH,RAMPUR,,76810.3,70336.2,5193.12,74.65
2022-23,UTTAR PRADESH,SAHARANPUR,,140404.89,131272.1,7281.19,100.62
2022-23,UTTAR PRADESH,SAMBHAL,,47844.25,43267.12,5732.43,87.28
2022-23,UTTAR PRADESH,SANT KABIR NAGAR,,54186.4,49080.41,4322.7,63.24
2022-23,UTTAR PRADESH,SANT RAVIDAS NAGAR,,86036.06,77669.22,3478.76,79.79
2022-23,UTTAR PRADESH,SHAHJAHANPUR,,132427.56,124014.96,8526.36,64.06
2022-23,UTTAR PRADESH,SHAMLI,,46224.86,43035.33,3033.93,103.48
2022-23,UTTAR PRADESH,SHRAWASTI,,55951.29,51519.23,3237.06,57.14
2022-23,UTTAR PRADESH,SIDDHARTH NAGAR,,96083.74,86876.56,7366.84,63.31
2022-23,UTTAR PRADESH,SITAPUR,,200279.23,182194.17,11259.84,60.04
2022-23,UTTAR PRADESH,SONBHADRA,,57366.04,51851.11,4315.1,50.9
2022-23,UTTAR PRADESH,SULTANPUR,,92558.16,84840.14,6177.35,61.67
2022-23,UTTAR PRADESH,UNNAO,,171226.18,156256.41,8623.82,61.31
2022-23,UTTAR PRADESH,VARANASI,,52994.15,47967.11,10599.38,87.78
2022-23,UTTARAKHAND,ALMORA,,,0.0,,
2022-23,UTTARAKHAND,BAGESHWAR,,,0.0,,
2022-23,UTTARAKHAND,CHAMOLI,,,0.0,,
2022-23,UTTARAKHAND,CHAMPAWAT,,,0.0,,
2022-23,UTTARAKHAND,DEHRADUN,,60422.35,54380.11,6402.94,32.15
2022-23,UTTARAKHAND,HARIDWAR,,46965.18,43501.69,3055.6,65.4
2022-23,UTTARAKHAND,NAINITAL,,18764.16,17389.75,3862.39,55.26
2022-23,UTTARAKHAND,PAURIGARHWAL,,,0.0,,
2022-23,UTTARAKHAND,PITHORAGARH,,,0.0,,
2022-23,UTTARAKHAND,RUDRAPRAYAG,,,0.0,,
2022-23,UTTARAKHAND,TEHRI GARHWAL,,,0.0,,
2022-23,UTTARAKHAND,UDHAMSINGH NAGAR,,75895.64,69421.89,3795.27,57.53
2022-23,UTTARAKHAND,UTTARKASHI,,,0.0,,
2022-23,WEST BENGAL,ALIPURDUAR,,0.0,0.0,,
2022-23,WEST BENGAL,BANKURA,,75136.43,68030.89,2492.24,25.24
2022-23,WEST BENGAL,BIRBHUM,,109705.54,99749.46,6913.01,31.09
2022-23,WEST BENGAL,DAKSHIN DINAJPUR,,0.0,0.0,,
2022-23,WEST BENGAL,DARJILING,,2102.81,1892.52,23.99,1.27
2022-23,WEST BENGAL,HAORA,,4964.28,4467.85,60.55,1.36
2022-23,WEST BENGAL,HUGLI,,77933.89,70239.98,4661.84,42.22
2022-23,WEST BENGAL,JALPAIGURI,,10327.16,9294.45,165.8,1.78
2022-23,WEST BENGAL,JHARGRAM,,58949.73,54227.29,1440.19,20.76
2022-23,WEST BENGAL,KALIMPONG,,0.0,0.0,,
2022-23,WEST BENGAL,KOCH BIHAR,,0.0,0.0,,
2022-23,WEST BENGAL,KOLKATTA,,0.0,0.0,,
2022-23,WEST BENGAL,MALDA,,0.0,0.0,,
2022-23,WEST BENGAL,MURSHIDABAD,,72286.91,66360.3,4951.94,47.57
2022-23,WEST BENGAL,NADIA,,0.0,0.0,,
2022-23,WEST BENGAL,NORTH 24 PARGANAS,,0.0,0.0,,
2022-23,WEST BENGAL,PASCHIM BARDDHAMAN,,1154.2,1038.78,36.69,3.53
2022-23,WEST BENGAL,PASCHIM MEDINIPUR,,61023.87,54961.15,2882.68,35.9
2022-23,WEST BENGAL,PURBA BARDDHAMAN,,168380.4,153457.14,8347.55,47.32
2022-23,WEST BENGAL,PURBA MEDINIPUR,,0.0,0.0,,
2022-23,WEST BENGAL,PURULIYA,,0.0,0.0,,
2022-23,WEST BENGAL,SOUTH 24 PARGANAS,,,0.0,,
2022-23,WEST BENGAL,UTTAR DINAJPUR,,5847.71,5262.93,451.34,8.58
2022-23,,,,21107457.87,19323662.52,1181736.23,64.26
2023-24,,,,,,,
2023-24,ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,,0.0,0.0,,
2023-24,ANDAMAN AND NICOBAR ISLANDS,NICOBAR,,0.0,0.0,,
2023-24,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,,0.0,0.0,,
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,,0.0,0.0,,
2023-24,ANDHRA PRADESH,Anakapalli,,68851.0,14720.249999999998,1022.639904,25.03659676944164
2023-24,ANDHRA PRADESH,Ananthapuramu,,243887.0,23666.42,909.2636279999998,32.60798519282572
2023-24,ANDHRA PRADESH,Annamayya,,112199.0,6595.439999999999,851.7100000000002,45.14483416885366
2023-24,ANDHRA PRADESH,Bapatla,,238962.0,46344.810000000005,2584.49300375,28.057246263267498
2023-24,ANDHRA PRADESH,Chittoor,,0.0,0.0,,
2023-24,ANDHRA PRADESH,East Godavari,,127679.43216,53475.630000000005,926.022228,25.664448110003818
2023-24,ANDHRA PRADESH,Eluru,,135041.41,62310.70000000001,3324.6765525000005,11.450576784611195
2023-24,ANDHRA PRADESH,Guntur,,155474.6592,40918.57,2561.56916445,20.49591902984209
2023-24,ANDHRA PRADESH,Kakinada,,169714.76799999995,72600.84,1585.064622,15.66790645248258
2023-24,ANDHRA PRADESH,Konaseema,,132007.20964000002,96004.32,1292.495076,9.92773887680687
2023-24,ANDHRA PRADESH,Krishna,,193506.0,110791.85,2037.4579479,29.64515828663145
2023-24,ANDHRA PRADESH,Kurnool,,208257.0,20610.35,1615.3296555,23.586736560968006
2023-24,ANDHRA PRADESH,NTR,,289249.6,36421.16000000001,2344.47473925,38.566708567948346
2023-24,ANDHRA PRADESH,Nandyal,,367930.0,50431.56,368.516,12.721499336994658
2023-24,ANDHRA PRADESH,Palnadu,,434050.9626999999,62258.78,3490.0598105000004,25.3176834471706
2023-24,ANDHRA PRADESH,Parvathipuram Manyam,,63377.6,31350.86,308.467809375,15.080462267830256
2023-24,ANDHRA PRADESH,Prakasam,,287267.0,16924.390000000003,1327.5884573,47.430992280305226
2023-24,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,,345599.4225697386,84775.69000000002,3857.573088,22.286700527327007
2023-24,ANDHRA PRADESH,Sri Sathya Sai,,0.0,8234.119999999999,,
2023-24,ANDHRA PRADESH,Srikakulam,,115519.71944,45055.26999999999,1930.083913275,20.86518075831691
2023-24,ANDHRA PRADESH,Tirupati,,53098.0,9861.97,173.62048800000002,26.973322512239186
2023-24,ANDHRA PRADESH,Visakhapatnam,,0.0,0.0,,
2023-24,ANDHRA PRADESH,Vizianagaram,,114339.94,60882.34000000001,497.4000000000001,15.661561870428208
2023-24,ANDHRA PRADESH,West Godavari,,52492.31,45278.15,323.685126,6.729368478752701
2023-24,ANDHRA PRADESH,Y.S.R Kadapa,,582867.992,49073.81,5692.073300000001,35.276870559840475
2023-24,ARUNACHAL PRADESH,ANJAW,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,CHANGLANG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,DIBANG VALLEY,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,EAST KAMENG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,EAST SIANG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,KURUNG KUMEY,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,LOHIT,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,LOWER SUBANSIRI,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,PAPUM PARE,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,TAWANG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,TIRAP,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,UPPER SIANG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,UPPER SUBANSIRI,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,WEST KAMENG,,0.0,0.0,,
2023-24,ARUNACHAL PRADESH,WEST SIANG,,0.0,0.0,,
2023-24,ASSAM,BAKSA,,0.0,0.0,,
2023-24,ASSAM,BARPETA,,0.0,0.0,,
2023-24,ASSAM,BONGAIGAON,,0.0,0.0,,
2023-24,ASSAM,CACHAR,,0.0,0.0,,
2023-24,ASSAM,CHIRANG,,0.0,0.0,,
2023-24,ASSAM,DARRANG,,0.0,0.0,,
2023-24,ASSAM,DHEMAJI,,0.0,0.0,,
2023-24,ASSAM,DHUBRI,,0.0,0.0,,
2023-24,ASSAM,DIBRUGARH,,0.0,0.0,,
2023-24,ASSAM,DIMA HASAO,,0.0,0.0,,
2023-24,ASSAM,GOALPARA,,0.0,0.0,,
2023-24,ASSAM,GOLAGHAT,,0.0,0.0,,
2023-24,ASSAM,HAILAKANDI,,0.0,0.0,,
2023-24,ASSAM,JORHAT,,0.0,0.0,,
2023-24,ASSAM,KAMRUP,,0.0,0.0,,
2023-24,ASSAM,KAMRUP (M),,0.0,0.0,,
2023-24,ASSAM,KARBI ANGLONG,,0.0,0.0,,
2023-24,ASSAM,KARIMGANJ,,0.0,0.0,,
2023-24,ASSAM,KOKRAJHAR,,0.0,0.0,,
2023-24,ASSAM,LAKHIMPUR,,0.0,0.0,,
2023-24,ASSAM,MORIGAON,,0.0,0.0,,
2023-24,ASSAM,NAGAON,,0.0,0.0,,
2023-24,ASSAM,NALBARI,,0.0,0.0,,
2023-24,ASSAM,SIBSAGAR,,0.0,0.0,,
2023-24,ASSAM,SONITPUR,,0.0,0.0,,
2023-24,ASSAM,TINSUKIA,,0.0,0.0,,
2023-24,ASSAM,UDALGURI,,0.0,0.0,,
2023-24,BIHAR,ARARIA,,98344.0,76851.5,5785.423374999999,12.266702063529811
2023-24,BIHAR,ARWAL,,21371.8,5622.95,2154.54317,45.59846843765439
2023-24,BIHAR,AURANGABAD,,142675.0,62672.43,9270.825895,26.9902712416983
2023-24,BIHAR,BANKA,,47719.2,10104.79,5094.371429999999,46.582296513180815
2023-24,BIHAR,BEGUSARAI,,336.5,1200.4400000000005,0.0,4.498842472891589
2023-24,BIHAR,BHAGALPUR,,11453.66,3813.7,1413.699385,45.74743089246184
2023-24,BIHAR,BHOJPUR,,56636.8,23306.41,4504.00729,36.00555575921241
2023-24,BIHAR,BUXAR,,49281.0,19488.55,3864.43458,34.92251147149797
2023-24,BIHAR,DARBHANGA,,5912.81,4566.23,426.18933,20.75960561862188
2023-24,BIHAR,EAST CHAMPARAN,,147947.81999999998,64550.33999999999,14912.694785000002,37.43006182737078
2023-24,BIHAR,GAYA,,36320.0,8626.929999999998,5142.563475,56.55058518393796
2023-24,BIHAR,GOPALGANJ,,77162.0,29745.15,8533.29777,47.46126924343279
2023-24,BIHAR,JAMUI,,8352.9,497.11,6360.5987700000005,111.17478696521638
2023-24,BIHAR,JEHANABAD,,15594.0,4225.04,2804.380264,59.05360721022064
2023-24,BIHAR,KAIMUR,,65809.0,19420.74,4965.115075,38.05269029004849
2023-24,BIHAR,KATIHAR,,22050.7,18630.42,1567.0325999999998,19.303750550541324
2023-24,BIHAR,KHAGARIA,,0.0,534.32,,
2023-24,BIHAR,KISHANGANJ,,0.0,608.61,,
2023-24,BIHAR,LAKHISARAI,,24037.0,10715.01,3328.186435,31.538175810459784
2023-24,BIHAR,MADHEPURA,,107784.0,51161.68,7409.01163,34.09123355904924
2023-24,BIHAR,MADHUBANI,,52482.81999999999,28965.779999999995,7848.898679999999,41.53179916520048
2023-24,BIHAR,MUNGER,,32937.0,8462.49,3065.77443,40.90424438444776
2023-24,BIHAR,MUZAFFARPUR,,41129.350000000006,16646.21,8285.74444,49.69984348120568
2023-24,BIHAR,NALANDA,,11911.0,3343.62,671.282815,47.976573605154194
2023-24,BIHAR,NAWADA,,21728.0,3665.65,4492.802812,64.05718149876813
2023-24,BIHAR,PATNA,,20510.0,10193.8,4416.436125,45.22995773648061
2023-24,BIHAR,PURNEA,,102587.0,66366.42,8596.030027999997,25.24328512120472
2023-24,BIHAR,ROHTAS,,96037.0,30116.96,7157.955870000001,32.72986106165049
2023-24,BIHAR,SAHARSA,,22194.0,12779.35,5505.508013999999,37.36410947290069
2023-24,BIHAR,SAMASTIPUR,,2244.66,2782.24,0.0,14.015606891756164
2023-24,BIHAR,SARAN,,93564.1,34199.86,11445.879875,40.2793540223029
2023-24,BIHAR,SHEIKHPURA,,3791.4,1323.1,583.9912400000001,41.73439870710961
2023-24,BIHAR,SHEOHAR,,12235.0,1896.95,2336.80008,68.30553811014785
2023-24,BIHAR,SITAMARHI,,0.0,1763.8000000000002,,
2023-24,BIHAR,SIWAN,,67324.1,28674.3,10916.452266,46.17369950565378
2023-24,BIHAR,SUPAUL,,38581.7,41282.91,6897.590639,20.773884290016493
2023-24,BIHAR,VAISHALI,,36302.79,12938.93,4338.741879,51.04359735037991
2023-24,BIHAR,WEST CHAMPARAN,,128470.0,72693.09,10655.1019,25.399601687293227
2023-24,CHANDIGARH,CHANDIGARH,,0.0,0.0,,
2023-24,CHHATTISGARH,BALOD,,114082.0,4454.08,765.06993,81.51392156818848
2023-24,CHHATTISGARH,BALODA BAZAR,,137313.0,27699.29,1785.069,32.74638560628224
2023-24,CHHATTISGARH,BALRAMPUR,,16893.0,1981.73,59.94468,23.58304659415437
2023-24,CHHATTISGARH,BASTAR,,6165.0,790.6700000000001,33.51576,10.668937053158617
